cycle,ambient_temperature,datetime,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time,batteryID,measured_power,load_power,power_difference,average_power,temperature_difference,measured_resistance,load_resistance,voltage_efficiency
41904,24,2008-05-21 06:24:00,1.456695267,3.768174999,-1.989698691,27.75842893,2,2.835,375.64,3,-7.49753286297,5.67,13.16753286297,-0.913766431,3.75842893,-1.893842025,1.4175,75.23535931
41915,24,2008-05-21 06:24:00,1.456695267,3.726979785,-1.987200367,28.70497744,2,2.795,478.875,3,-7.40625559655,5.59,12.99625559655,-0.908127798,4.70497744,-1.875492702,1.3975,74.99369895
41926,24,2008-05-21 06:24:00,1.456695267,3.688167743,-1.994089087,29.24265668,2,2.756,581.906,3,-7.35453504734,5.512,12.86653504734,-0.921267524,5.24265668,-1.849550136,1.378,74.72545155
41941,24,2008-05-21 06:24:00,1.456695267,3.643420698,-1.990315161,29.51949453,2,2.711,722.421,3,-7.25155545313,5.422,12.67355545313,-0.914777727,5.51949453,-1.83057476,1.3555,74.40809681
41945,24,2008-05-21 06:24:00,1.456695267,3.632507974,-1.989606487,29.61712121,2,2.7,759.906,3,-7.22726142915,5.4,12.62726142915,-0.913630715,5.61712121,-1.825741923,1.35,74.32881137
41950,24,2008-05-21 06:24:00,1.456695267,3.618761552,-1.990266312,29.74805707,2,2.687,806.703,3,-7.20229920811,5.374,12.57629920811,-0.914149604,5.74805707,-1.818229817,1.3435,74.25192186
41952,24,2008-05-21 06:24:00,1.456695267,3.613267206,-1.988928552,29.80235191,2,2.681,825.437,3,-7.18653031202,5.362,12.54853031202,-0.912265156,5.80235191,-1.816690299,1.3405,74.19877488
41953,24,2008-05-21 06:24:00,1.456695267,3.610656101,-1.991255791,29.84859636,2,2.679,834.796,3,-7.18973987043,5.358,12.54773987043,-0.915869935,5.84859636,-1.813255794,1.3395,74.19704134
41954,24,2008-05-21 06:24:00,1.456695267,3.608437688,-1.987780977,29.87631746,2,2.676,844.187,3,-7.17278379290,5.352,12.52478379290,-0.910391896,5.87631746,-1.815309498,1.338,74.15951809
41959,24,2008-05-21 06:24:00,1.456695267,3.595063338,-1.989488694,30.04930329,2,2.663,891.015,3,-7.15233786516,5.326,12.47833786516,-0.913168933,6.04930329,-1.807028785,1.3315,74.07379925
41961,24,2008-05-21 06:24:00,1.456695267,3.589997765,-1.987388166,30.12611941,2,2.658,909.812,3,-7.13471907413,5.316,12.45071907413,-0.909359537,6.12611941,-1.806389827,1.329,74.03904331
41963,24,2008-05-21 06:24:00,1.456695267,3.585046498,-1.991646925,30.21094993,2,2.653,928.531,3,-7.14014683372,5.306,12.44614683372,-0.917073417,6.21094993,-1.800041189,1.3265,74.00182959
41967,24,2008-05-21 06:24:00,1.456695267,3.575323625,-1.990189554,30.36513952,2,2.643,966,3,-7.11557173064,5.286,12.40157173064,-0.914785865,6.36513952,-1.796473918,1.3215,73.92337806
41974,24,2008-05-21 06:24:00,1.456695267,3.559231254,-1.988028457,30.66509694,2,2.627,1031.546,3,-7.07585301800,5.254,12.32985301800,-0.910926509,6.66509694,-1.790332146,1.3135,73.80807294
41975,24,2008-05-21 06:24:00,1.456695267,3.556806083,-1.988125677,30.70119991,2,2.624,1040.906,3,-7.07137750172,5.248,12.31937750172,-0.911688751,6.70119991,-1.78902477,1.312,73.77405287
41985,24,2008-05-21 06:24:00,1.456695267,3.535208166,-1.989970288,31.14573814,2,2.603,1134.609,3,-7.03495921223,5.206,12.24095921224,-0.914479606,7.14573814,-1.77651304,1.3015,73.63074189
41995,24,2008-05-21 06:24:00,1.456695267,3.515672442,-1.991547055,31.58870149,2,2.583,1228.328,3,-7.00162709821,5.166,12.16762709821,-0.917813549,7.58870149,-1.765297201,1.2915,73.47100854
41999,24,2008-05-21 06:24:00,1.456695267,3.508320638,-1.989463866,31.78586436,2,2.576,1265.765,3,-6.97967713964,5.152,12.13167713964,-0.91383857,7.78586436,-1.763450293,1.288,73.42544385
42008,24,2008-05-21 06:24:00,1.456695267,3.492526586,-1.990132207,32.13956958,2,2.56,1350.281,3,-6.95058964260,5.12,12.07058964260,-0.915294821,8.13956958,-1.754921896,1.28,73.29937044
42010,24,2008-05-21 06:24:00,1.456695267,3.489142711,-1.988132429,32.22703257,2,2.556,1368.953,3,-6.93687777315,5.112,12.04887777315,-0.912438887,8.22703257,-1.75498506,1.278,73.25581702
42015,24,2008-05-21 06:24:00,1.456695267,3.48115166,-1.989350637,32.438655,2,2.548,1415.859,3,-6.92523127231,5.096,12.02123127231,-0.914615636,8.438655,-1.749893455,1.274,73.19416816
42017,24,2008-05-21 06:24:00,1.456695267,3.477803128,-1.987234846,32.51368177,2,2.545,1434.578,3,-6.91121156349,5.09,12.00121156349,-0.910605782,8.51368177,-1.75007153,1.2725,73.17838033
42019,24,2008-05-21 06:24:00,1.456695267,3.474748502,-1.987647219,32.60409164,2,2.542,1453.296,3,-6.90657419672,5.084,11.99057419672,-0.911287098,8.60409164,-1.748171642,1.271,73.15637372
42030,24,2008-05-21 06:24:00,1.456695267,3.458045992,-1.987198144,33.05414787,2,2.525,1556.359,3,-6.87182257717,5.05,11.92182257717,-0.910911289,9.05414787,-1.740161645,1.2625,73.01811502
42031,24,2008-05-21 06:24:00,1.456695267,3.456506831,-1.990778158,33.11118101,2,2.524,1565.781,3,-6.88113830213,5.048,11.92913830213,-0.916569151,9.11118101,-1.736259169,1.262,73.02169859
42032,24,2008-05-21 06:24:00,1.456695267,3.455130237,-1.988481909,33.13492187,2,2.522,1575.093,3,-6.87046396951,5.044,11.91446396951,-0.913231985,9.13492187,-1.737571874,1.261,72.99290698
42034,24,2008-05-21 06:24:00,1.456695267,3.452060514,-1.988969471,33.2121483,2,2.519,1593.843,3,-6.86604297439,5.038,11.90404297439,-0.914021487,9.2121483,-1.735602564,1.2595,72.97091085
42041,24,2008-05-21 06:24:00,1.456695267,3.441574122,-1.989816272,33.50395799,2,2.508,1659.406,3,-6.84810018925,5.016,11.86410018925,-0.916050095,9.50395799,-1.729593918,1.254,72.87363024
42042,24,2008-05-21 06:24:00,1.456695267,3.439923181,-1.987594605,33.55575917,2,2.506,1668.781,3,-6.83717275617,5.012,11.84917275617,-0.912586378,9.55575917,-1.730696578,1.253,72.85046404
42047,24,2008-05-21 06:24:00,1.456695267,3.432318584,-1.987531407,33.7573908,2,2.499,1715.593,3,-6.82184098453,4.998,11.81984098453,-0.911920492,9.7573908,-1.726925457,1.2495,72.80792674
42050,24,2008-05-21 06:24:00,1.456695267,3.427788571,-1.989086177,33.89180104,2,2.494,1743.734,3,-6.81816686425,4.988,11.80616686425,-0.915083432,9.89180104,-1.723298171,1.247,72.75827982
42054,24,2008-05-21 06:24:00,1.456695267,3.421550585,-1.988061427,34.07414217,2,2.488,1781.187,3,-6.80225273857,4.976,11.77825273857,-0.913126369,10.07414217,-1.721048725,1.244,72.71556969
42070,24,2008-05-21 06:24:00,1.456695267,3.395459676,-1.988997983,34.75929322,2,2.462,1931.093,3,-6.75356244692,4.924,11.67756244692,-0.914781223,10.75929322,-1.707120724,1.231,72.50859191
42077,24,2008-05-21 06:24:00,1.456695267,3.382782218,-1.989781066,35.07570761,2,2.449,1996.671,3,-6.73099600778,4.898,11.62899600778,-0.916498004,11.07570761,-1.700077599,1.2245,72.39602913
42080,24,2008-05-21 06:24:00,1.456695267,3.377059889,-1.988076842,35.23913246,2,2.444,2024.781,3,-6.71385455937,4.888,11.60185455937,-0.91292728,11.23913246,-1.69865662,1.222,72.3706443
42081,24,2008-05-21 06:24:00,1.456695267,3.375174403,-1.988042664,35.26425884,2,2.442,2034.093,3,-6.70999071160,4.884,11.59399071160,-0.912995356,11.26425884,-1.69773741,1.221,72.35181678
42085,24,2008-05-21 06:24:00,1.456695267,3.367090317,-1.991641777,35.48008172,2,2.433,2071.656,3,-6.70603774227,4.866,11.57203774227,-0.920018871,11.48008172,-1.690610408,1.2165,72.25823399
42088,24,2008-05-21 06:24:00,1.456695267,3.360493068,-1.986386558,35.60559303,2,2.426,2099.781,3,-6.67523825853,4.852,11.52723825853,-0.911619129,11.60559303,-1.691761885,1.213,72.19178707
42100,24,2008-05-21 06:24:00,1.456695267,3.328278124,-1.988863386,36.20701805,2,2.396,2212.171,3,-6.61949049925,4.792,11.41149049925,-0.91374525,12.20701805,-1.673457386,1.198,71.98917611
42104,24,2008-05-21 06:24:00,1.456695267,3.314577857,-1.989701618,36.40490081,2,2.382,2249.578,3,-6.59502092506,4.764,11.35902092506,-0.915510463,12.40490081,-1.665866795,1.191,71.86435506
42112,24,2008-05-21 06:24:00,1.456695267,3.277974479,-1.989818352,36.84992733,2,2.346,2324.562,3,-6.52257377570,4.692,11.21457377570,-0.915286888,12.84992733,-1.647373729,1.173,71.56858649
42113,24,2008-05-21 06:24:00,1.456695267,3.272401894,-1.989684721,36.91336704,2,2.34,2333.875,3,-6.51104804946,4.68,11.19104804946,-0.915524025,12.91336704,-1.644683632,1.17,71.50710933
42115,24,2008-05-21 06:24:00,1.456695267,3.259935467,-1.989582129,37.04347769,2,2.327,2352.875,3,-6.48590934684,4.654,11.13990934684,-0.915954673,13.04347769,-1.638502588,1.1635,71.38178113
42118,24,2008-05-21 06:24:00,1.456695267,3.238734632,-1.98978823,37.23390486,2,2.307,2381.312,3,-6.44439605085,4.614,11.05839605085,-0.915198025,13.23390486,-1.627678053,1.1535,71.23152287
42128,24,2008-05-21 06:24:00,1.456695267,3.137483852,-1.990128001,37.90456052,2,2.207,2477,3,-6.24399446655,4.414,10.65799446655,-0.914997233,13.90456052,-1.576523646,1.1035,70.34299152
42129,24,2008-05-21 06:24:00,1.456695267,3.123888979,-1.9868256,37.99530188,2,2.193,2486.656,3,-6.20662259504,4.386,10.59262259504,-0.910311298,13.99530188,-1.572301554,1.0965,70.20095832
42139,24,2008-05-21 06:24:00,1.456695267,2.936321046,-1.989398157,38.92941546,2,2.009,2583.078,3,-5.84151167727,4.018,9.85951167727,-0.911755839,14.92941546,-1.475984602,1.0045,68.41894904
42150,24,2008-05-21 06:24:00,1.456695267,2.072468729,-1.987658291,40.67973164,2,1.203,2689.203,3,-4.11935965204,2.406,6.52535965204,-0.856679826,16.67973164,-1.04266852,0.6015,58.0467142
42151,24,2008-05-21 06:24:00,1.456695267,2.796611147,-0.0000157,40.87269846,0.0006,0.001,2698.984,3,-0.00004390680,0.0000006,0.00004450680,-2.16534E-05,16.87269846,-178128.0985,1.666666667,0.035757563
42152,24,2008-05-21 06:24:00,1.456695267,2.920607474,0.001178156,40.87704013,0.0006,0.001,2708.89,3,0.00344093122,0.0000006,0.00344033122,0.001720766,16.87704013,2478.964988,1.666666667,0.034239452
42156,24,2008-05-21 06:24:00,1.456695267,3.151448145,-0.001199861,40.52533586,0.0006,0.001,2747.812,3,-0.00378129972,0.0000006,0.00378189972,-0.00189035,16.52533586,-2626.511025,1.666666667,0.031731444
42163,24,2008-05-21 06:24:00,1.456695267,3.324633587,-0.003435443,39.40486858,0.0006,0.001,2816.14,3,-0.01142158918,0.0000006,0.01142218918,-0.005710495,15.40486858,-967.7452331,1.666666667,0.030078503
42164,24,2008-05-21 06:24:00,1.456695267,3.339508611,0.000729226,39.239383,0.0006,0.001,2825.89,3,0.00243525651,0.0000006,0.00243465651,0.001217928,15.239383,4579.524881,1.666666667,0.029944525
42165,24,2008-05-21 06:24:00,1.456695267,3.35315727,-0.003369567,39.07356947,0.0006,0.001,2835.64,3,-0.01129868808,0.0000006,0.01129928808,-0.005649044,15.07356947,-995.1300182,1.666666667,0.029822639
42168,24,2008-05-21 11:18:00,1.451354973,4.199503884,-0.002470995,23.61383636,0.0004,0,0,3,-0.01037695310,0,0.01037695310,-0.005188477,0.38616364,-1699.519377,0,0
42169,24,2008-05-21 11:18:00,1.451354973,4.199564012,-0.00200748,23.62013988,0.0006,4.215,9.375,3,-0.00843054076,0.002529,0.01095954076,-0.00295077,0.37986012,-2091.958083,7025,100.3675617
42170,24,2008-05-21 11:18:00,1.451354973,3.989743352,-1.990616923,23.64539174,2,2.987,19.516,3,-7.94205063492,5.974,13.91605063492,-0.984025317,0.35460826,-2.004274808,1.4935,74.86697104
42172,24,2008-05-21 11:18:00,1.451354973,3.953819818,-1.9886909,23.79444241,2,2.983,38.25,3,-7.86292549230,5.966,13.82892549230,-0.948462746,0.20555759,-1.988152014,1.4915,75.44602782
42173,24,2008-05-21 11:18:00,1.451354973,3.940803348,-1.989888087,23.87507744,2,2.971,47.61,3,-7.84175763539,5.942,13.78375763539,-0.949878818,0.12492256,-1.980414564,1.4855,75.39071955
42178,24,2008-05-21 11:18:00,1.451354973,3.893224286,-1.987375229,24.41660237,2,2.933,94.375,3,-7.73729750694,5.866,13.60329750694,-0.935648753,0.41660237,-1.958977967,1.4665,75.33601418
42179,24,2008-05-21 11:18:00,1.451354973,3.886071463,-1.988933055,24.53171733,2,2.93,103.719,3,-7.72913598685,5.86,13.58913598685,-0.934567993,0.53171733,-1.953847292,1.465,75.39748118
42183,24,2008-05-21 11:18:00,1.451354973,3.861175217,-1.989366112,24.97478811,2,2.918,141.219,3,-7.68129112919,5.836,13.51729112919,-0.922645565,0.97478811,-1.940907304,1.459,75.57284599
42184,24,2008-05-21 11:18:00,1.451354973,3.856044336,-1.991630948,25.08959953,2,2.915,150.547,3,-7.67981723644,5.83,13.50981723644,-0.924908618,1.08959953,-1.936123929,1.4575,75.59560384
42189,24,2008-05-21 11:18:00,1.451354973,3.832900903,-1.990321786,25.63120508,2,2.895,197.438,3,-7.62870617082,5.79,13.41870617082,-0.919353085,1.63120508,-1.925769456,1.4475,75.53025954
42195,24,2008-05-21 11:18:00,1.451354973,3.810228975,-1.988096064,26.26883229,2,2.875,253.578,3,-7.57510122814,5.75,13.32510122814,-0.912550614,2.26883229,-1.916521563,1.4375,75.45478287
42196,24,2008-05-21 11:18:00,1.451354973,3.806742299,-1.989297303,26.37611137,2,2.871,262.891,3,-7.57274218862,5.742,13.31474218862,-0.915371094,2.37611137,-1.913611552,1.4355,75.41881679
42203,24,2008-05-21 11:18:00,1.451354973,3.783149908,-1.990367634,27.09538242,2,2.849,328.516,3,-7.52985913145,5.698,13.22785913145,-0.915929566,3.09538242,-1.900729214,1.4245,75.30761586
42207,24,2008-05-21 11:18:00,1.451354973,3.769394884,-1.990690915,27.49381947,2,2.835,366.063,3,-7.50370015063,5.67,13.17370015063,-0.916850075,3.49381947,-1.893510869,1.4175,75.21101098
42213,24,2008-05-21 11:18:00,1.451354973,3.747419488,-1.989561514,28.05527586,2,2.814,422.281,3,-7.45572159014,5.628,13.08372159014,-0.913860795,4.05527586,-1.883540399,1.407,75.09167332
42218,24,2008-05-21 11:18:00,1.451354973,3.728405282,-1.989357633,28.45513361,2,2.795,469.11,3,-7.41713150666,5.59,13.00713150666,-0.913565753,4.45513361,-1.874175473,1.3975,74.96502629
42219,24,2008-05-21 11:18:00,1.451354973,3.724728755,-1.990546505,28.52343683,2,2.791,478.438,3,-7.41424580534,5.582,12.99624580534,-0.916122903,4.52343683,-1.87120911,1.3955,74.93163083
42221,24,2008-05-21 11:18:00,1.451354973,3.717200707,-1.988005957,28.65512176,2,2.783,497.063,3,-7.38981714888,5.566,12.95581714888,-0.911908574,4.65512176,-1.869813666,1.3915,74.86816611
42224,24,2008-05-21 11:18:00,1.451354973,3.706267758,-1.98875484,28.82860957,2,2.773,525.141,3,-7.37085794206,5.546,12.91685794206,-0.912428971,4.82860957,-1.863612188,1.3865,74.81920307
42228,24,2008-05-21 11:18:00,1.451354973,3.692556622,-1.985941049,28.99172969,2,2.759,562.61,3,-7.33319977139,5.518,12.85119977139,-0.907599886,4.99172969,-1.859348556,1.3795,74.7178793
42230,24,2008-05-21 11:18:00,1.451354973,3.685699754,-1.991507497,29.05892713,2,2.753,581.36,3,-7.34009869178,5.506,12.84609869178,-0.917049346,5.05892713,-1.850708451,1.3765,74.69409295
42232,24,2008-05-21 11:18:00,1.451354973,3.679473906,-1.987133038,29.1197694,2,2.747,600.11,3,-7.31160416107,5.494,12.80560416107,-0.908802081,5.1197694,-1.851649505,1.3735,74.65741218
42234,24,2008-05-21 11:18:00,1.451354973,3.673023633,-1.989219786,29.16646629,2,2.74,618.844,3,-7.30645128521,5.48,12.78645128521,-0.913225643,5.16646629,-1.846464457,1.37,74.59794093
42236,24,2008-05-21 11:18:00,1.451354973,3.667047717,-1.989416562,29.21533487,2,2.734,637.563,3,-7.29528546184,5.468,12.76328546184,-0.913642731,5.21533487,-1.843277968,1.367,74.55588831
42247,24,2008-05-21 11:18:00,1.451354973,3.635324228,-1.98878661,29.4146875,2,2.702,740.61,3,-7.22988414765,5.404,12.63388414766,-0.912942074,5.4146875,-1.827910652,1.351,74.32624521
42249,24,2008-05-21 11:18:00,1.451354973,3.629712168,-1.990105321,29.45460188,2,2.697,759.328,3,-7.22350949924,5.394,12.61750949924,-0.91475475,5.45460188,-1.823879435,1.3485,74.30341237
42254,24,2008-05-21 11:18:00,1.451354973,3.616207107,-1.987621826,29.57790442,2,2.683,806.172,3,-7.18765217321,5.366,12.55365217321,-0.910826087,5.57790442,-1.819363754,1.3415,74.19375939
42256,24,2008-05-21 11:18:00,1.451354973,3.610947488,-1.987979888,29.65652061,2,2.677,824.906,3,-7.17849098277,5.354,12.53249098277,-0.912245491,5.65652061,-1.816390352,1.3385,74.13566685
42258,24,2008-05-21 11:18:00,1.451354973,3.605708557,-1.990798335,29.73063513,2,2.673,843.641,3,-7.17823859177,5.346,12.52423859177,-0.916119296,5.73063513,-1.811187248,1.3365,74.13244742
42264,24,2008-05-21 11:18:00,1.451354973,3.590395488,-1.990221416,29.94444428,2,2.657,899.781,3,-7.14568199213,5.314,12.45968199213,-0.915840996,5.94444428,-1.804018115,1.3285,74.00298961
42265,24,2008-05-21 11:18:00,1.451354973,3.587913893,-1.989915062,29.97455479,2,2.654,909.219,3,-7.13964389684,5.308,12.44764389684,-0.915821948,5.97455479,-1.803048764,1.327,73.97056003
42268,24,2008-05-21 11:18:00,1.451354973,3.580102316,-1.987955745,30.08782613,2,2.647,937.36,3,-7.11708496678,5.294,12.41108496678,-0.911542483,6.08782613,-1.800896386,1.3235,73.93643439
42276,24,2008-05-21 11:18:00,1.451354973,3.561018441,-1.992511994,30.46321879,2,2.628,1012.25,3,-7.09537195455,5.256,12.35137195455,-0.919685977,6.46321879,-1.787200505,1.314,73.79911235
42281,24,2008-05-21 11:18:00,1.451354973,3.549959407,-1.99049137,30.6667259,2,2.616,1059.031,3,-7.06616356348,5.232,12.29816356348,-0.917081782,6.6667259,-1.783458829,1.308,73.69098348
42292,24,2008-05-21 11:18:00,1.451354973,3.526864605,-1.989684711,31.17051075,2,2.593,1162.172,3,-7.01734858234,5.186,12.20334858234,-0.915674291,7.17051075,-1.772574612,1.2965,73.52139337
42301,24,2008-05-21 11:18:00,1.451354973,3.509568948,-1.988038502,31.55753417,2,2.576,1246.531,3,-6.97715819405,5.152,12.12915819405,-0.912579097,7.55753417,-1.765342545,1.288,73.39932733
42304,24,2008-05-21 11:18:00,1.451354973,3.504118323,-1.988901284,31.68567435,2,2.57,1274.625,3,-6.96934543190,5.14,12.10934543190,-0.914672716,7.68567435,-1.761836221,1.285,73.34227224
42308,24,2008-05-21 11:18:00,1.451354973,3.496942714,-1.989700156,31.85758404,2,2.562,1312.047,3,-6.95786746357,5.124,12.08186746357,-0.916933732,7.85758404,-1.757522461,1.281,73.26399685
42311,24,2008-05-21 11:18:00,1.451354973,3.491909082,-1.989676148,31.97154909,2,2.558,1340.172,3,-6.94776821144,5.116,12.06376821144,-0.915884106,7.97154909,-1.755013792,1.279,73.25505733
42320,24,2008-05-21 11:18:00,1.451354973,3.477181945,-1.989810312,32.35932992,2,2.543,1424.5,3,-6.91893249086,5.086,12.00493249086,-0.916466245,8.35932992,-1.747494183,1.2715,73.13393547
42334,24,2008-05-21 11:18:00,1.451354973,3.455630358,-1.990153386,32.95920633,2,2.521,1555.656,3,-6.87723445774,5.042,11.91923445774,-0.917617229,8.95920633,-1.736363831,1.2605,72.9534047
42336,24,2008-05-21 11:18:00,1.451354973,3.452540367,-1.99047511,33.0279379,2,2.518,1574.328,3,-6.87219566678,5.036,11.90819566678,-0.918097833,9.0279379,-1.734530791,1.259,72.93180477
42339,24,2008-05-21 11:18:00,1.451354973,3.448052785,-1.988969303,33.1677301,2,2.513,1602.485,3,-6.85807114449,5.026,11.88407114449,-0.916035572,9.1677301,-1.733587733,1.2565,72.88171489
42340,24,2008-05-21 11:18:00,1.451354973,3.446661283,-1.990244493,33.19978921,2,2.512,1611.844,3,-6.85969863773,5.024,11.88369863773,-0.917849319,9.19978921,-1.731777827,1.256,72.88212545
42346,24,2008-05-21 11:18:00,1.451354973,3.437439264,-1.987210027,33.46219523,2,2.502,1668.11,3,-6.83091377262,5.004,11.83491377262,-0.913456886,9.46219523,-1.729781562,1.251,72.78674059
42355,24,2008-05-21 11:18:00,1.451354973,3.423573032,-1.988042512,33.86286012,2,2.488,1752.516,3,-6.80620873055,4.976,11.78220873055,-0.915104365,9.86286012,-1.722082406,1.244,72.67261357
42357,24,2008-05-21 11:18:00,1.451354973,3.420561195,-1.986829858,33.93510643,2,2.486,1771.266,3,-6.79607311334,4.972,11.76807311334,-0.912036557,9.93510643,-1.721617571,1.243,72.67813257
42358,24,2008-05-21 11:18:00,1.451354973,3.41888073,-1.987962687,33.97928262,2,2.484,1780.594,3,-6.79660732254,4.968,11.76460732254,-0.914303661,9.97928262,-1.719791197,1.242,72.65535701
42359,24,2008-05-21 11:18:00,1.451354973,3.417298078,-1.990739824,34.01368062,2,2.482,1790.016,3,-6.80295137435,4.964,11.76695137435,-0.919475687,10.01368062,-1.716597034,1.241,72.63048009
42363,24,2008-05-21 11:18:00,1.451354973,3.410872882,-1.990187542,34.21986429,2,2.476,1827.406,3,-6.78827671710,4.952,11.74027671710,-0.918138359,10.21986429,-1.713844957,1.238,72.59138894
42365,24,2008-05-21 11:18:00,1.451354973,3.407758462,-1.987773983,34.29464614,2,2.472,1846.094,3,-6.77385361111,4.944,11.71785361111,-0.914926806,10.29464614,-1.714359123,1.236,72.54035248
42372,24,2008-05-21 11:18:00,1.451354973,3.395879538,-1.989109907,34.58855117,2,2.46,1911.703,3,-6.75477763201,4.92,11.67477763201,-0.917388816,10.58855117,-1.707235747,1.23,72.44073214
42379,24,2008-05-21 11:18:00,1.451354973,3.383458827,-1.99018253,34.90585485,2,2.448,1977.188,3,-6.73370064847,4.896,11.62970064847,-0.918850324,10.90585485,-1.700074629,1.224,72.35199614
42390,24,2008-05-21 11:18:00,1.451354973,3.361161313,-1.988333507,35.42960717,2,2.426,2080.281,3,-6.68310966107,4.852,11.53510966107,-0.915554831,11.42960717,-1.690441418,1.213,72.17743435
